gas,temp,heart,ax,ay,az,gx,gy,gz,label
309.6056983613479,30.89388559063052,92.95377076201385,3.0460597128160507,-0.46830674944667194,-0.4682739138983611,47.37638446522175,23.023041874587264,-14.084231578048563,1
315.10720523031574,27.428958673966868,61.518343245057906,-5.225098025387203,1.9007393647938062,1.6328901619026546,-45.71627992847583,-12.841381925287035,-22.272205113575172,1
425.87785227058646,30.193789596107713,81.35056409375848,-2.8494963724269136,-1.0887654490503653,0.22184517941973217,-34.529807322669086,11.27094055037016,-18.01916069756415,1
214.99675002480677,23.827582442595215,76.76489227204958,-1.0672976076849736,-0.011055724640252566,-0.45890090766391306,11.680467397683698,-37.953573417679266,32.759767930730135,0
90.61767413218834,33.57488988695299,94.76933159990821,0.342736562379941,-0.23129656477648106,-0.6022073911785776,-44.355659711022824,-21.59532625184126,-13.819163128793624,0
376.8546671462699,22.955581562547465,82.68857765256044,1.1642455894260784,1.7754969191867145,1.788664660217523,22.649933917342075,-6.214976703137228,-18.7043218495488,1
289.75161176842767,39.80436101697887,70.4165152430942,-0.37131795332763423,-2.2126699480120564,-2.3924132481613416,24.37577467182594,40.68720085712469,-2.1603036474100152,0
370.4239477470429,39.7837082700463,95.91190927791884,2.9908685057669473,0.6763625039866394,6.744592507253346,-27.611724152021274,-11.959151700456037,-1.825922624242384,1
260.44564818858055,29.60794119627306,81.83521553071004,-3.9751378292017856,-0.43934377567502386,0.7142251430234928,44.336821342245486,-15.548106548209422,-24.254808086795627,0
189.7891547698556,36.01158665219844,103.16373305864056,0.5142337401125587,0.6290257917263434,2.743724267099553,5.26659881864498,-9.278656393337329,20.193765083219255,0
202.9470216241411,20.29188041494305,85.92240554129152,0.5221105443597787,0.01022691328492178,-0.46917426675029383,-42.46112226151243,-12.619359682960772,-10.281435495803084,0
153.72672769340573,33.71951064075804,39.5537013360853,-1.8861136169345247,2.807917477318587,-0.03710160902328045,-50.2051386597067,-32.17595503306973,-29.777585382095715,0
257.2276251929232,51.70593689988229,76.15278070437755,0.6030946846672249,-0.06942353941048662,-2.337356075239064,34.284684435450615,22.557990980603225,23.730958411291407,1
140.87350542463133,43.241642447025505,107.84651506983806,0.0,0.0,0.0,0.0,0.0,0.0,1
63.92038827206409,32.548503798448216,58.7539257254779,0.9471848612703632,-1.8388484684676063,3.099868810035079,-23.497598770087112,-9.661845486170268,24.405516521090092,0
102.29628202792537,42.91109219533684,130.78325432538665,-0.6489819156577865,-0.41173343419100994,-2.880082895367596,35.721817683409206,38.98190442793462,-26.014384681486597,1
280.0591420415052,34.77158567597581,66.39950556843019,0.4645073943220071,0.5861449465973625,-1.4287028360527356,55.9732353343427,14.214987627353626,-35.739104916079455,0
328.7864330360596,25.990564602688572,57.3914389375894,1.5399547198615868,2.536779044807804,0.8489724881129014,28.216067548860288,-26.02923269938124,4.375855572849283,1
143.2582684449372,25.473517720276494,78.45796581171791,0.6823039496332878,0.5533815986600381,1.6543664980720476,0.3900567563372106,43.6060223147195,-7.939704997138683,0
576.4202999907543,24.29587499147099,99.54360001626146,0.08396012894004586,-0.27454363419563216,-0.2482647777633192,22.210224538432158,-13.573866970340076,23.31149384710824,1
196.4182057519575,38.85119035458778,84.28187488260409,-2.491477557423976,0.346361851702364,0.7706347594576736,-26.51572308603399,4.611753178365837,1.746261553379997,0
112.84356426032522,38.97957726128362,101.32397088195476,-1.9180161928535577,2.7640092083438863,1.8102439199131184,-18.11713117453586,9.133473596125576,7.716224729403204,0
311.80572235672577,62.821851925237766,91.41781021386333,2.271131280361198,1.9080035269864046,1.302782502611596,-9.458077339210368,22.769076614798024,-23.184756436127152,1
221.58176719119894,31.68291086368305,69.30674516299872,-3.5769930099609932,0.7146090838732678,-0.829063610779783,2.405961376224438,-26.79360820887669,-10.044517421842013,0
164.16355488880382,37.4367819914774,65.39266736565727,0.43291717916394973,0.09114367980762757,-1.3032006952116342,64.31832267975977,19.017570669540337,-60.75427759972821,0
272.37451777233133,28.44401004624654,46.61735281818936,-1.5436381555135104,3.3226034612163082,-0.6684941823007353,-9.535407195317502,9.533010973113557,-48.3668192152357,0
98.69392547979459,39.34289557643821,122.44312394025266,2.0649305211022937,-3.038739931908027,-0.9684681457325027,38.00733447559868,-21.230083968563424,13.314582844386853,1
342.9560864115204,31.844462872803614,61.34816686877838,-2.5898849489597198,-0.21023700949282745,-3.9899231431152984,-39.005785247803196,46.292029555772515,39.6979142145371,1
422.9527946879339,20.513102790564485,103.26327504309918,0.020466122039174098,-1.9630173020959019,0.9242069485265415,5.971790867204101,-18.00650631476384,2.0940625497005674,1
203.76236837658877,16.820984140090737,105.61081523354927,-1.230267355542661,4.222635283232504,1.3736970255319418,2.1291724691923806,13.179814203103026,-3.2549366569053944,0
283.7190241282039,27.01840384143525,75.83755499285449,-0.9860018693176656,-1.178729513888423,1.6992041940420493,10.71046457895142,-20.787287857819628,26.98799626299752,0
286.8759425051931,26.962393141879097,97.53509299904651,1.1034740209301488,-1.4202559158549677,-3.575343223863564,-36.61710312845563,-20.07608184543639,34.85811953240324,0
223.87825561273357,40.79021481589752,96.5083269797606,1.627019272001277,2.610957614308658,0.0420076832655181,20.458589138848918,-9.308002697803682,9.724990574653264,1
234.38283347587785,47.29854111871977,101.30454165093836,-3.58409020027043,-0.8935470235798154,2.4098458435571484,-35.89981407640566,23.120349885693333,20.01168310409374,1
248.53038725837024,24.821965028113347,81.51609116387452,-1.3543234230242234,1.9502394668355023,-0.2941147630042773,-24.764915903775346,-9.641575249589803,12.38794362826873,0
182.35305366352304,28.53357274477952,84.07645455054934,1.1182184052290551,1.7450831828609588,2.3087086768178477,-14.321451917259624,-19.926823299132682,40.80334098744514,0
287.30890787176054,43.80284973559642,97.15319246404039,-0.3198770599268542,-0.03803241580537766,-2.0050587292756177,-0.555394079771698,-8.65975916760415,9.681556810142684,1
150.73228677372123,35.94149187040324,81.77746012263488,-2.891219944944165,-1.6882738270354796,-0.6864024732623359,13.730293632865168,2.089579935566372,29.50512919075395,0
261.7211318258598,25.81592172915627,80.49020348517885,0.9959965824908995,2.9022872155900834,1.9185416521704137,64.5954737253467,-23.020426886641484,26.169619101620345,0
